from_id,to_id,from_time_ns,to_time_ns,delta_ns,delta_us,delta_ms,from_byte,to_byte
44,45,76432150.00,76445000.00,12850.00,12.850000,0.012850000,00,21
45,46,76445000.00,76457850.00,12850.00,12.850000,0.012850000,21,0B
46,47,76457850.00,76470750.00,12900.00,12.900000,0.012900000,0B,00
47,48,76470750.00,76483550.00,12800.00,12.800000,0.012800000,00,80
48,49,76483550.00,76496450.00,12900.00,12.900000,0.012900000,80,27
49,50,76496450.00,76509300.00,12850.00,12.850000,0.012850000,27,04
50,51,76509300.00,76522150.00,12850.00,12.850000,0.012850000,04,2E
51,52,76522150.00,76535000.00,12850.00,12.850000,0.012850000,2E,00
52,53,76535000.00,76547850.00,12850.00,12.850000,0.012850000,00,00
53,54,76547850.00,76560700.00,12850.00,12.850000,0.012850000,00,00
54,55,76560700.00,76573550.00,12850.00,12.850000,0.012850000,00,01
55,56,76573550.00,76586400.00,12850.00,12.850000,0.012850000,01,32
56,57,76586400.00,76599250.00,12850.00,12.850000,0.012850000,32,0B
57,58,76599250.00,76612100.00,12850.00,12.850000,0.012850000,0B,00
58,59,76612100.00,76624950.00,12850.00,12.850000,0.012850000,00,00
59,60,76624950.00,76637800.00,12850.00,12.850000,0.012850000,00,00
60,61,76637800.00,76650650.00,12850.00,12.850000,0.012850000,00,00
61,62,76650650.00,76663500.00,12850.00,12.850000,0.012850000,00,A8
62,63,76663500.00,126550350.00,49886850.00,49886.850000,49.886850000,A8,FF
63,64,126550350.00,126561400.00,11050.00,11.050000,0.011050000,FF,FF
64,65,126561400.00,126572400.00,11000.00,11.000000,0.011000000,FF,01
65,66,126572400.00,126583400.00,11000.00,11.000000,0.011000000,01,04
66,67,126583400.00,126594450.00,11050.00,11.050000,0.011050000,04,02
67,68,126594450.00,126605450.00,11000.00,11.000000,0.011000000,02,38
68,69,126605450.00,126628500.00,23050.00,23.050000,0.023050000,38,11
69,70,126628500.00,126721700.00,93200.00,93.200000,0.093200000,11,AF
70,71,126721700.00,126780250.00,58550.00,58.550000,0.058550000,AF,FF
71,72,126780250.00,126793100.00,12850.00,12.850000,0.012850000,FF,FF
72,73,126793100.00,126805950.00,12850.00,12.850000,0.012850000,FF,01
73,74,126805950.00,126818800.00,12850.00,12.850000,0.012850000,01,13
74,75,126818800.00,126831650.00,12850.00,12.850000,0.012850000,13,00
75,76,126831650.00,126844500.00,12850.00,12.850000,0.012850000,00,21
76,77,126844500.00,126857350.00,12850.00,12.850000,0.012850000,21,0B
77,78,126857350.00,126870200.00,12850.00,12.850000,0.012850000,0B,00
78,79,126870200.00,126883050.00,12850.00,12.850000,0.012850000,00,80
79,80,126883050.00,126895950.00,12900.00,12.900000,0.012900000,80,2C
80,81,126895950.00,126908800.00,12850.00,12.850000,0.012850000,2C,04
81,82,126908800.00,126921650.00,12850.00,12.850000,0.012850000,04,2E
82,83,126921650.00,126934500.00,12850.00,12.850000,0.012850000,2E,00
83,84,126934500.00,126947350.00,12850.00,12.850000,0.012850000,00,00
84,85,126947350.00,126960200.00,12850.00,12.850000,0.012850000,00,00
85,86,126960200.00,126973050.00,12850.00,12.850000,0.012850000,00,01
86,87,126973050.00,126985900.00,12850.00,12.850000,0.012850000,01,32
87,88,126985900.00,126998750.00,12850.00,12.850000,0.012850000,32,0B
88,89,126998750.00,127011650.00,12900.00,12.900000,0.012900000,0B,00
89,90,127011650.00,127024500.00,12850.00,12.850000,0.012850000,00,00
90,91,127024500.00,127037350.00,12850.00,12.850000,0.012850000,00,00
91,92,127037350.00,127050200.00,12850.00,12.850000,0.012850000,00,00
92,93,127050200.00,127063050.00,12850.00,12.850000,0.012850000,00,A3
93,94,127063050.00,165683200.00,38620150.00,38620.150000,38.620150000,A3,00
94,95,165683200.00,176495000.00,10811800.00,10811.800000,10.811800000,00,FF
95,96,176495000.00,176506050.00,11050.00,11.050000,0.011050000,FF,FF
96,97,176506050.00,176517050.00,11000.00,11.000000,0.011000000,FF,01
97,98,176517050.00,176528050.00,11000.00,11.000000,0.011000000,01,04
98,99,176528050.00,176539100.00,11050.00,11.050000,0.011050000,04,02
99,100,176539100.00,176550100.00,11000.00,11.000000,0.011000000,02,38
100,101,176550100.00,176581150.00,31050.00,31.050000,0.031050000,38,11
101,102,176581150.00,176642200.00,61050.00,61.050000,0.061050000,11,AF
102,103,176642200.00,176678100.00,35900.00,35.900000,0.035900000,AF,FF
103,104,176678100.00,176691000.00,12900.00,12.900000,0.012900000,FF,FF
104,105,176691000.00,176703850.00,12850.00,12.850000,0.012850000,FF,01
105,106,176703850.00,176716700.00,12850.00,12.850000,0.012850000,01,13
106,107,176716700.00,176729550.00,12850.00,12.850000,0.012850000,13,00
107,108,176729550.00,176742400.00,12850.00,12.850000,0.012850000,00,21
108,109,176742400.00,176755250.00,12850.00,12.850000,0.012850000,21,0B
109,110,176755250.00,176768100.00,12850.00,12.850000,0.012850000,0B,00
110,111,176768100.00,176780950.00,12850.00,12.850000,0.012850000,00,80
111,112,176780950.00,176793800.00,12850.00,12.850000,0.012850000,80,32
112,113,176793800.00,176806650.00,12850.00,12.850000,0.012850000,32,04
113,114,176806650.00,176819500.00,12850.00,12.850000,0.012850000,04,2E
114,115,176819500.00,176832400.00,12900.00,12.900000,0.012900000,2E,00
115,116,176832400.00,176845250.00,12850.00,12.850000,0.012850000,00,00
116,117,176845250.00,176858100.00,12850.00,12.850000,0.012850000,00,00
117,118,176858100.00,176870950.00,12850.00,12.850000,0.012850000,00,01
118,119,176870950.00,176883800.00,12850.00,12.850000,0.012850000,01,32
119,120,176883800.00,176896650.00,12850.00,12.850000,0.012850000,32,0B
120,121,176896650.00,176909500.00,12850.00,12.850000,0.012850000,0B,00
121,122,176909500.00,176922350.00,12850.00,12.850000,0.012850000,00,00
122,123,176922350.00,176935200.00,12850.00,12.850000,0.012850000,00,00
123,124,176935200.00,176948050.00,12850.00,12.850000,0.012850000,00,00
124,125,176948050.00,176960900.00,12850.00,12.850000,0.012850000,00,9D
125,126,176960900.00,225892700.00,48931800.00,48931.800000,48.931800000,9D,FF
126,127,225892700.00,225903700.00,11000.00,11.000000,0.011000000,FF,FF
127,128,225903700.00,225914750.00,11050.00,11.050000,0.011050000,FF,01
128,129,225914750.00,225925750.00,11000.00,11.000000,0.011000000,01,04
129,130,225925750.00,225936750.00,11000.00,11.000000,0.011000000,04,02
130,131,225936750.00,225947800.00,11050.00,11.050000,0.011050000,02,38
131,132,225947800.00,226041950.00,94150.00,94.150000,0.094150000,38,11
132,133,226041950.00,226100050.00,58100.00,58.100000,0.058100000,11,AF
133,134,226100050.00,226158500.00,58450.00,58.450000,0.058450000,AF,FF
134,135,226158500.00,226171350.00,12850.00,12.850000,0.012850000,FF,FF
135,136,226171350.00,226184200.00,12850.00,12.850000,0.012850000,FF,01
136,137,226184200.00,226197050.00,12850.00,12.850000,0.012850000,01,13
137,138,226197050.00,226209900.00,12850.00,12.850000,0.012850000,13,00
138,139,226209900.00,226222750.00,12850.00,12.850000,0.012850000,00,21
139,140,226222750.00,226235600.00,12850.00,12.850000,0.012850000,21,0B
140,141,226235600.00,226248500.00,12900.00,12.900000,0.012900000,0B,00
141,142,226248500.00,226261350.00,12850.00,12.850000,0.012850000,00,80
142,143,226261350.00,226274200.00,12850.00,12.850000,0.012850000,80,37
143,144,226274200.00,226287050.00,12850.00,12.850000,0.012850000,37,04
144,145,226287050.00,226299900.00,12850.00,12.850000,0.012850000,04,2E
145,146,226299900.00,226312750.00,12850.00,12.850000,0.012850000,2E,00
146,147,226312750.00,226325600.00,12850.00,12.850000,0.012850000,00,00
147,148,226325600.00,226338450.00,12850.00,12.850000,0.012850000,00,00
148,149,226338450.00,226351300.00,12850.00,12.850000,0.012850000,00,01
149,150,226351300.00,226364150.00,12850.00,12.850000,0.012850000,01,32
150,151,226364150.00,226377000.00,12850.00,12.850000,0.012850000,32,0B
151,152,226377000.00,226389850.00,12850.00,12.850000,0.012850000,0B,00
152,153,226389850.00,226402700.00,12850.00,12.850000,0.012850000,00,00
153,154,226402700.00,226415550.00,12850.00,12.850000,0.012850000,00,00
154,155,226415550.00,226428400.00,12850.00,12.850000,0.012850000,00,00
155,156,226428400.00,226441250.00,12850.00,12.850000,0.012850000,00,98
156,157,226441250.00,276261900.00,49820650.00,49820.650000,49.820650000,98,FF
157,158,276261900.00,276272900.00,11000.00,11.000000,0.011000000,FF,FF
158,159,276272900.00,276283950.00,11050.00,11.050000,0.011050000,FF,01
159,160,276283950.00,276294950.00,11000.00,11.000000,0.011000000,01,04
160,161,276294950.00,276305950.00,11000.00,11.000000,0.011000000,04,02
161,162,276305950.00,276317000.00,11050.00,11.050000,0.011050000,02,38
162,163,276317000.00,276413150.00,96150.00,96.150000,0.096150000,38,11
163,164,276413150.00,276508300.00,95150.00,95.150000,0.095150000,11,AF
164,165,276508300.00,276565850.00,57550.00,57.550000,0.057550000,AF,FF
165,166,276565850.00,276578700.00,12850.00,12.850000,0.012850000,FF,FF
166,167,276578700.00,276591550.00,12850.00,12.850000,0.012850000,FF,01
167,168,276591550.00,276604400.00,12850.00,12.850000,0.012850000,01,13
168,169,276604400.00,276617250.00,12850.00,12.850000,0.012850000,13,00
169,170,276617250.00,276630100.00,12850.00,12.850000,0.012850000,00,21
170,171,276630100.00,276642950.00,12850.00,12.850000,0.012850000,21,0B
171,172,276642950.00,276655800.00,12850.00,12.850000,0.012850000,0B,00
172,173,276655800.00,276668700.00,12900.00,12.900000,0.012900000,00,80
173,174,276668700.00,276681550.00,12850.00,12.850000,0.012850000,80,3C
174,175,276681550.00,276694400.00,12850.00,12.850000,0.012850000,3C,04
175,176,276694400.00,276707250.00,12850.00,12.850000,0.012850000,04,2E
176,177,276707250.00,276720100.00,12850.00,12.850000,0.012850000,2E,00
177,178,276720100.00,276732950.00,12850.00,12.850000,0.012850000,00,00
178,179,276732950.00,276745800.00,12850.00,12.850000,0.012850000,00,00
179,180,276745800.00,276758650.00,12850.00,12.850000,0.012850000,00,01
180,181,276758650.00,276771500.00,12850.00,12.850000,0.012850000,01,32
181,182,276771500.00,276784350.00,12850.00,12.850000,0.012850000,32,0B
182,183,276784350.00,276797200.00,12850.00,12.850000,0.012850000,0B,00
183,184,276797200.00,276810050.00,12850.00,12.850000,0.012850000,00,00
184,185,276810050.00,276822900.00,12850.00,12.850000,0.012850000,00,00
185,186,276822900.00,276835750.00,12850.00,12.850000,0.012850000,00,00
186,187,276835750.00,276848600.00,12850.00,12.850000,0.012850000,00,93
187,188,276848600.00,326144950.00,49296350.00,49296.350000,49.296350000,93,FF
188,189,326144950.00,326156000.00,11050.00,11.050000,0.011050000,FF,FF
189,190,326156000.00,326167000.00,11000.00,11.000000,0.011000000,FF,01
190,191,326167000.00,326178050.00,11050.00,11.050000,0.011050000,01,04
191,192,326178050.00,326189050.00,11000.00,11.000000,0.011000000,04,02
192,193,326189050.00,326200100.00,11050.00,11.050000,0.011050000,02,38
193,194,326200100.00,326298300.00,98200.00,98.200000,0.098200000,38,11
194,195,326298300.00,326414550.00,116250.00,116.250000,0.116250000,11,AF
195,196,326414550.00,326471350.00,56800.00,56.800000,0.056800000,AF,FF
196,197,326471350.00,326484200.00,12850.00,12.850000,0.012850000,FF,FF
197,198,326484200.00,326497050.00,12850.00,12.850000,0.012850000,FF,01
198,199,326497050.00,326509900.00,12850.00,12.850000,0.012850000,01,13
199,200,326509900.00,326522750.00,12850.00,12.850000,0.012850000,13,00
200,201,326522750.00,326535600.00,12850.00,12.850000,0.012850000,00,21
201,202,326535600.00,326548450.00,12850.00,12.850000,0.012850000,21,0B
202,203,326548450.00,326561300.00,12850.00,12.850000,0.012850000,0B,00
203,204,326561300.00,326574200.00,12900.00,12.900000,0.012900000,00,80
204,205,326574200.00,326587000.00,12800.00,12.800000,0.012800000,80,41
205,206,326587000.00,326599900.00,12900.00,12.900000,0.012900000,41,04
206,207,326599900.00,326612750.00,12850.00,12.850000,0.012850000,04,2E
207,208,326612750.00,326625550.00,12800.00,12.800000,0.012800000,2E,00
208,209,326625550.00,326638400.00,12850.00,12.850000,0.012850000,00,00
209,210,326638400.00,326651250.00,12850.00,12.850000,0.012850000,00,00
210,211,326651250.00,326664100.00,12850.00,12.850000,0.012850000,00,01
211,212,326664100.00,326677000.00,12900.00,12.900000,0.012900000,01,32
212,213,326677000.00,326689850.00,12850.00,12.850000,0.012850000,32,0B
213,214,326689850.00,326702700.00,12850.00,12.850000,0.012850000,0B,00
214,215,326702700.00,326715550.00,12850.00,12.850000,0.012850000,00,00
215,216,326715550.00,326728400.00,12850.00,12.850000,0.012850000,00,00
216,217,326728400.00,326741250.00,12850.00,12.850000,0.012850000,00,00
217,218,326741250.00,326754100.00,12850.00,12.850000,0.012850000,00,8E
218,219,326754100.00,376242050.00,49487950.00,49487.950000,49.487950000,8E,FF
219,220,376242050.00,376253050.00,11000.00,11.000000,0.011000000,FF,FF
220,221,376253050.00,376264100.00,11050.00,11.050000,0.011050000,FF,01
221,222,376264100.00,376275100.00,11000.00,11.000000,0.011000000,01,04
222,223,376275100.00,376286150.00,11050.00,11.050000,0.011050000,04,02
223,224,376286150.00,376297150.00,11000.00,11.000000,0.011000000,02,38
224,225,376297150.00,376308200.00,11050.00,11.050000,0.011050000,38,11
225,226,376308200.00,376415400.00,107200.00,107.200000,0.107200000,11,AF
226,227,376415400.00,376452100.00,36700.00,36.700000,0.036700000,AF,FF
227,228,376452100.00,376464950.00,12850.00,12.850000,0.012850000,FF,FF
228,229,376464950.00,376477800.00,12850.00,12.850000,0.012850000,FF,01
229,230,376477800.00,376490650.00,12850.00,12.850000,0.012850000,01,13
230,231,376490650.00,376503500.00,12850.00,12.850000,0.012850000,13,00
231,232,376503500.00,376516350.00,12850.00,12.850000,0.012850000,00,21
232,233,376516350.00,376529200.00,12850.00,12.850000,0.012850000,21,0B
233,234,376529200.00,376542050.00,12850.00,12.850000,0.012850000,0B,00
234,235,376542050.00,376554900.00,12850.00,12.850000,0.012850000,00,80
235,236,376554900.00,376567750.00,12850.00,12.850000,0.012850000,80,46
236,237,376567750.00,376580600.00,12850.00,12.850000,0.012850000,46,04
237,238,376580600.00,376593450.00,12850.00,12.850000,0.012850000,04,2E
238,239,376593450.00,376606300.00,12850.00,12.850000,0.012850000,2E,00
239,240,376606300.00,376619150.00,12850.00,12.850000,0.012850000,00,00
240,241,376619150.00,376632000.00,12850.00,12.850000,0.012850000,00,00
241,242,376632000.00,376644850.00,12850.00,12.850000,0.012850000,00,01
242,243,376644850.00,376657700.00,12850.00,12.850000,0.012850000,01,32
243,244,376657700.00,376670550.00,12850.00,12.850000,0.012850000,32,0B
244,245,376670550.00,376683400.00,12850.00,12.850000,0.012850000,0B,00
245,246,376683400.00,376696250.00,12850.00,12.850000,0.012850000,00,00
246,247,376696250.00,376709100.00,12850.00,12.850000,0.012850000,00,00
247,248,376709100.00,376721950.00,12850.00,12.850000,0.012850000,00,00
248,249,376721950.00,376734800.00,12850.00,12.850000,0.012850000,00,89
249,250,376734800.00,425804400.00,49069600.00,49069.600000,49.069600000,89,FF
250,251,425804400.00,425815400.00,11000.00,11.000000,0.011000000,FF,FF
251,252,425815400.00,425826450.00,11050.00,11.050000,0.011050000,FF,01
252,253,425826450.00,425837450.00,11000.00,11.000000,0.011000000,01,04
253,254,425837450.00,425848500.00,11050.00,11.050000,0.011050000,04,02
254,255,425848500.00,425859500.00,11000.00,11.000000,0.011000000,02,38
255,256,425859500.00,426009800.00,150300.00,150.300000,0.150300000,38,11
256,257,426009800.00,426071900.00,62100.00,62.100000,0.062100000,11,AF
257,258,426071900.00,426129100.00,57200.00,57.200000,0.057200000,AF,FF
258,259,426129100.00,426141950.00,12850.00,12.850000,0.012850000,FF,FF
259,260,426141950.00,426154800.00,12850.00,12.850000,0.012850000,FF,01
260,261,426154800.00,426167650.00,12850.00,12.850000,0.012850000,01,13
261,262,426167650.00,426180500.00,12850.00,12.850000,0.012850000,13,00
262,263,426180500.00,426193400.00,12900.00,12.900000,0.012900000,00,21
263,264,426193400.00,426206250.00,12850.00,12.850000,0.012850000,21,0B
264,265,426206250.00,426219100.00,12850.00,12.850000,0.012850000,0B,00
265,266,426219100.00,426231950.00,12850.00,12.850000,0.012850000,00,80
266,267,426231950.00,426244800.00,12850.00,12.850000,0.012850000,80,4B
267,268,426244800.00,426257650.00,12850.00,12.850000,0.012850000,4B,04
268,269,426257650.00,426270500.00,12850.00,12.850000,0.012850000,04,2E
269,270,426270500.00,426283350.00,12850.00,12.850000,0.012850000,2E,00
270,271,426283350.00,426296200.00,12850.00,12.850000,0.012850000,00,00
271,272,426296200.00,426309050.00,12850.00,12.850000,0.012850000,00,00
272,273,426309050.00,426321900.00,12850.00,12.850000,0.012850000,00,01
273,274,426321900.00,426334750.00,12850.00,12.850000,0.012850000,01,32
274,275,426334750.00,426347600.00,12850.00,12.850000,0.012850000,32,0B
275,276,426347600.00,426360450.00,12850.00,12.850000,0.012850000,0B,00
276,277,426360450.00,426373300.00,12850.00,12.850000,0.012850000,00,00
277,278,426373300.00,426386150.00,12850.00,12.850000,0.012850000,00,00
278,279,426386150.00,426399000.00,12850.00,12.850000,0.012850000,00,00
279,280,426399000.00,426411850.00,12850.00,12.850000,0.012850000,00,84
280,281,426411850.00,476540250.00,50128400.00,50128.400000,50.128400000,84,FF
281,282,476540250.00,476551250.00,11000.00,11.000000,0.011000000,FF,FF
282,283,476551250.00,476562250.00,11000.00,11.000000,0.011000000,FF,01
283,284,476562250.00,476573300.00,11050.00,11.050000,0.011050000,01,04
284,285,476573300.00,476584300.00,11000.00,11.000000,0.011000000,04,02
285,286,476584300.00,476595350.00,11050.00,11.050000,0.011050000,02,38
286,287,476595350.00,476679500.00,84150.00,84.150000,0.084150000,38,11
287,288,476679500.00,476743600.00,64100.00,64.100000,0.064100000,11,AF
288,289,476743600.00,476801950.00,58350.00,58.350000,0.058350000,AF,FF
289,290,476801950.00,476814800.00,12850.00,12.850000,0.012850000,FF,FF
290,291,476814800.00,476827650.00,12850.00,12.850000,0.012850000,FF,01
291,292,476827650.00,476840500.00,12850.00,12.850000,0.012850000,01,13
292,293,476840500.00,476853350.00,12850.00,12.850000,0.012850000,13,00
293,294,476853350.00,476866200.00,12850.00,12.850000,0.012850000,00,21
294,295,476866200.00,476879050.00,12850.00,12.850000,0.012850000,21,0B
295,296,476879050.00,476891900.00,12850.00,12.850000,0.012850000,0B,00
296,297,476891900.00,476904750.00,12850.00,12.850000,0.012850000,00,80
297,298,476904750.00,476917650.00,12900.00,12.900000,0.012900000,80,51
298,299,476917650.00,476930500.00,12850.00,12.850000,0.012850000,51,04
299,300,476930500.00,476943350.00,12850.00,12.850000,0.012850000,04,2E
300,301,476943350.00,476956150.00,12800.00,12.800000,0.012800000,2E,00
301,302,476956150.00,476969050.00,12900.00,12.900000,0.012900000,00,00
302,303,476969050.00,476981900.00,12850.00,12.850000,0.012850000,00,00
303,304,476981900.00,476994750.00,12850.00,12.850000,0.012850000,00,01
304,305,476994750.00,477007600.00,12850.00,12.850000,0.012850000,01,32
305,306,477007600.00,477020450.00,12850.00,12.850000,0.012850000,32,0B
306,307,477020450.00,477033300.00,12850.00,12.850000,0.012850000,0B,00
307,308,477033300.00,477046150.00,12850.00,12.850000,0.012850000,00,00
308,309,477046150.00,477059000.00,12850.00,12.850000,0.012850000,00,00
309,310,477059000.00,477071850.00,12850.00,12.850000,0.012850000,00,00
310,311,477071850.00,477084700.00,12850.00,12.850000,0.012850000,00,7E
311,312,477084700.00,525725800.00,48641100.00,48641.100000,48.641100000,7E,FF
312,313,525725800.00,525736800.00,11000.00,11.000000,0.011000000,FF,FF
313,314,525736800.00,525747800.00,11000.00,11.000000,0.011000000,FF,01
314,315,525747800.00,525758850.00,11050.00,11.050000,0.011050000,01,04
315,316,525758850.00,525769850.00,11000.00,11.000000,0.011000000,04,02
316,317,525769850.00,525780900.00,11050.00,11.050000,0.011050000,02,38
317,318,525780900.00,525832000.00,51100.00,51.100000,0.051100000,38,11
318,319,525832000.00,525892100.00,60100.00,60.100000,0.060100000,11,AF
319,320,525892100.00,525950550.00,58450.00,58.450000,0.058450000,AF,FF
320,321,525950550.00,525963400.00,12850.00,12.850000,0.012850000,FF,FF
321,322,525963400.00,525976250.00,12850.00,12.850000,0.012850000,FF,01
322,323,525976250.00,525989100.00,12850.00,12.850000,0.012850000,01,13
323,324,525989100.00,526001950.00,12850.00,12.850000,0.012850000,13,00
324,325,526001950.00,526014800.00,12850.00,12.850000,0.012850000,00,21
325,326,526014800.00,526027650.00,12850.00,12.850000,0.012850000,21,0B
326,327,526027650.00,526040500.00,12850.00,12.850000,0.012850000,0B,00
327,328,526040500.00,526053350.00,12850.00,12.850000,0.012850000,00,80
328,329,526053350.00,526066200.00,12850.00,12.850000,0.012850000,80,56
329,330,526066200.00,526079050.00,12850.00,12.850000,0.012850000,56,04
330,331,526079050.00,526091900.00,12850.00,12.850000,0.012850000,04,2E
331,332,526091900.00,526104800.00,12900.00,12.900000,0.012900000,2E,00
332,333,526104800.00,526117650.00,12850.00,12.850000,0.012850000,00,00
333,334,526117650.00,526130500.00,12850.00,12.850000,0.012850000,00,00
334,335,526130500.00,526143350.00,12850.00,12.850000,0.012850000,00,01
335,336,526143350.00,526156200.00,12850.00,12.850000,0.012850000,01,32
336,337,526156200.00,526169050.00,12850.00,12.850000,0.012850000,32,0B
337,338,526169050.00,526181900.00,12850.00,12.850000,0.012850000,0B,00
338,339,526181900.00,526194750.00,12850.00,12.850000,0.012850000,00,00
339,340,526194750.00,526207600.00,12850.00,12.850000,0.012850000,00,00
340,341,526207600.00,526220450.00,12850.00,12.850000,0.012850000,00,00
341,342,526220450.00,526233300.00,12850.00,12.850000,0.012850000,00,79
342,343,526233300.00,575812050.00,49578750.00,49578.750000,49.578750000,79,FF
343,344,575812050.00,575823050.00,11000.00,11.000000,0.011000000,FF,FF
344,345,575823050.00,575834050.00,11000.00,11.000000,0.011000000,FF,01
345,346,575834050.00,575845100.00,11050.00,11.050000,0.011050000,01,04
346,347,575845100.00,575856100.00,11000.00,11.000000,0.011000000,04,02
347,348,575856100.00,575867150.00,11050.00,11.050000,0.011050000,02,38
348,349,575867150.00,576035450.00,168300.00,168.300000,0.168300000,38,11
349,350,576035450.00,576093550.00,58100.00,58.100000,0.058100000,11,AF
350,351,576093550.00,576130550.00,37000.00,37.000000,0.037000000,AF,FF
351,352,576130550.00,576143400.00,12850.00,12.850000,0.012850000,FF,FF
352,353,576143400.00,576156250.00,12850.00,12.850000,0.012850000,FF,01
353,354,576156250.00,576169100.00,12850.00,12.850000,0.012850000,01,13
354,355,576169100.00,576181950.00,12850.00,12.850000,0.012850000,13,00
355,356,576181950.00,576194800.00,12850.00,12.850000,0.012850000,00,21
356,357,576194800.00,576207650.00,12850.00,12.850000,0.012850000,21,0B
357,358,576207650.00,576220500.00,12850.00,12.850000,0.012850000,0B,00
358,359,576220500.00,576233400.00,12900.00,12.900000,0.012900000,00,80
359,360,576233400.00,576246250.00,12850.00,12.850000,0.012850000,80,5B
360,361,576246250.00,576259100.00,12850.00,12.850000,0.012850000,5B,04
361,362,576259100.00,576271950.00,12850.00,12.850000,0.012850000,04,2E
362,363,576271950.00,576284800.00,12850.00,12.850000,0.012850000,2E,00
363,364,576284800.00,576297650.00,12850.00,12.850000,0.012850000,00,00
364,365,576297650.00,576310500.00,12850.00,12.850000,0.012850000,00,00
365,366,576310500.00,576323350.00,12850.00,12.850000,0.012850000,00,01
366,367,576323350.00,576336200.00,12850.00,12.850000,0.012850000,01,32
367,368,576336200.00,576349100.00,12900.00,12.900000,0.012900000,32,0B
368,369,576349100.00,576361950.00,12850.00,12.850000,0.012850000,0B,00
369,370,576361950.00,576374800.00,12850.00,12.850000,0.012850000,00,00
370,371,576374800.00,576387650.00,12850.00,12.850000,0.012850000,00,00
371,372,576387650.00,576400500.00,12850.00,12.850000,0.012850000,00,00
372,373,576400500.00,576413350.00,12850.00,12.850000,0.012850000,00,74
373,374,576413350.00,626484950.00,50071600.00,50071.600000,50.071600000,74,FF
374,375,626484950.00,626496000.00,11050.00,11.050000,0.011050000,FF,FF
375,376,626496000.00,626507000.00,11000.00,11.000000,0.011000000,FF,01
376,377,626507000.00,626518000.00,11000.00,11.000000,0.011000000,01,04
377,378,626518000.00,626529050.00,11050.00,11.050000,0.011050000,04,02
378,379,626529050.00,626541050.00,12000.00,12.000000,0.012000000,02,38
379,380,626541050.00,626562100.00,21050.00,21.050000,0.021050000,38,11
