from_id,to_id,from_time_ns,to_time_ns,delta_ns,delta_us,delta_ms,from_byte,to_byte
366,367,585061000.00,585073850.00,12850.00,12.850000,0.012850000,22,0B
367,368,585073850.00,585086700.00,12850.00,12.850000,0.012850000,0B,00
368,369,585086700.00,585099550.00,12850.00,12.850000,0.012850000,00,00
369,370,585099550.00,585112450.00,12900.00,12.900000,0.012900000,00,00
370,371,585112450.00,585125300.00,12850.00,12.850000,0.012850000,00,00
371,372,585125300.00,585138150.00,12850.00,12.850000,0.012850000,00,D3
372,373,585138150.00,642696700.00,57558550.00,57558.550000,57.558550000,D3,FF
373,374,642696700.00,642707750.00,11050.00,11.050000,0.011050000,FF,FF
374,375,642707750.00,642718750.00,11000.00,11.000000,0.011000000,FF,01
375,376,642718750.00,642729750.00,11000.00,11.000000,0.011000000,01,04
376,377,642729750.00,642740800.00,11050.00,11.050000,0.011050000,04,02
377,378,642740800.00,642751800.00,11000.00,11.000000,0.011000000,02,38
378,379,642751800.00,642773850.00,22050.00,22.050000,0.022050000,38,11
379,380,642773850.00,642851950.00,78100.00,78.100000,0.078100000,11,AF
380,381,642851950.00,642910950.00,59000.00,59.000000,0.059000000,AF,FF
381,382,642910950.00,642923800.00,12850.00,12.850000,0.012850000,FF,FF
382,383,642923800.00,642936650.00,12850.00,12.850000,0.012850000,FF,01
383,384,642936650.00,642949500.00,12850.00,12.850000,0.012850000,01,13
384,385,642949500.00,642962400.00,12900.00,12.900000,0.012900000,13,00
385,386,642962400.00,642975250.00,12850.00,12.850000,0.012850000,00,1C
386,387,642975250.00,642988100.00,12850.00,12.850000,0.012850000,1C,0B
387,388,642988100.00,643000950.00,12850.00,12.850000,0.012850000,0B,00
388,389,643000950.00,643013800.00,12850.00,12.850000,0.012850000,00,00
389,390,643013800.00,643026700.00,12900.00,12.900000,0.012900000,00,95
390,391,643026700.00,643039550.00,12850.00,12.850000,0.012850000,95,04
391,392,643039550.00,643052400.00,12850.00,12.850000,0.012850000,04,2C
392,393,643052400.00,643065250.00,12850.00,12.850000,0.012850000,2C,00
393,394,643065250.00,643078100.00,12850.00,12.850000,0.012850000,00,00
394,395,643078100.00,643091000.00,12900.00,12.900000,0.012900000,00,00
395,396,643091000.00,643103850.00,12850.00,12.850000,0.012850000,00,00
396,397,643103850.00,643116700.00,12850.00,12.850000,0.012850000,00,22
397,398,643116700.00,643129550.00,12850.00,12.850000,0.012850000,22,0B
398,399,643129550.00,643142400.00,12850.00,12.850000,0.012850000,0B,00
399,400,643142400.00,643155250.00,12850.00,12.850000,0.012850000,00,00
400,401,643155250.00,643168150.00,12900.00,12.900000,0.012900000,00,00
401,402,643168150.00,643181000.00,12850.00,12.850000,0.012850000,00,00
402,403,643181000.00,643193850.00,12850.00,12.850000,0.012850000,00,D2
403,404,643193850.00,690434400.00,47240550.00,47240.550000,47.240550000,D2,FF
404,405,690434400.00,690445450.00,11050.00,11.050000,0.011050000,FF,FF
405,406,690445450.00,690456450.00,11000.00,11.000000,0.011000000,FF,01
406,407,690456450.00,690467450.00,11000.00,11.000000,0.011000000,01,04
407,408,690467450.00,690478500.00,11050.00,11.050000,0.011050000,04,02
408,409,690478500.00,690489500.00,11000.00,11.000000,0.011000000,02,38
409,410,690489500.00,690569650.00,80150.00,80.150000,0.080150000,38,11
410,411,690569650.00,690646800.00,77150.00,77.150000,0.077150000,11,AF
411,412,690646800.00,690705600.00,58800.00,58.800000,0.058800000,AF,FF
412,413,690705600.00,690718500.00,12900.00,12.900000,0.012900000,FF,FF
413,414,690718500.00,690731350.00,12850.00,12.850000,0.012850000,FF,01
414,415,690731350.00,690744200.00,12850.00,12.850000,0.012850000,01,13
415,416,690744200.00,690757050.00,12850.00,12.850000,0.012850000,13,00
416,417,690757050.00,690769900.00,12850.00,12.850000,0.012850000,00,1C
417,418,690769900.00,690782750.00,12850.00,12.850000,0.012850000,1C,0B
418,419,690782750.00,690795600.00,12850.00,12.850000,0.012850000,0B,00
419,420,690795600.00,690808500.00,12900.00,12.900000,0.012900000,00,00
420,421,690808500.00,690821350.00,12850.00,12.850000,0.012850000,00,97
421,422,690821350.00,690834200.00,12850.00,12.850000,0.012850000,97,04
422,423,690834200.00,690847050.00,12850.00,12.850000,0.012850000,04,2C
423,424,690847050.00,690859900.00,12850.00,12.850000,0.012850000,2C,00
424,425,690859900.00,690872750.00,12850.00,12.850000,0.012850000,00,00
425,426,690872750.00,690885650.00,12900.00,12.900000,0.012900000,00,00
426,427,690885650.00,690898500.00,12850.00,12.850000,0.012850000,00,00
427,428,690898500.00,690911350.00,12850.00,12.850000,0.012850000,00,22
428,429,690911350.00,690924200.00,12850.00,12.850000,0.012850000,22,0B
429,430,690924200.00,690937050.00,12850.00,12.850000,0.012850000,0B,01
430,431,690937050.00,690949950.00,12900.00,12.900000,0.012900000,01,00
431,432,690949950.00,690962800.00,12850.00,12.850000,0.012850000,00,00
432,433,690962800.00,690975650.00,12850.00,12.850000,0.012850000,00,00
433,434,690975650.00,690988500.00,12850.00,12.850000,0.012850000,00,CF
434,435,690988500.00,736481600.00,45493100.00,45493.100000,45.493100000,CF,FF
435,436,736481600.00,736492650.00,11050.00,11.050000,0.011050000,FF,FF
436,437,736492650.00,736503650.00,11000.00,11.000000,0.011000000,FF,01
437,438,736503650.00,736514650.00,11000.00,11.000000,0.011000000,01,04
438,439,736514650.00,736525700.00,11050.00,11.050000,0.011050000,04,02
439,440,736525700.00,736536700.00,11000.00,11.000000,0.011000000,02,38
440,441,736536700.00,736602800.00,66100.00,66.100000,0.066100000,38,11
441,442,736602800.00,736689950.00,87150.00,87.150000,0.087150000,11,AF
442,443,736689950.00,736728400.00,38450.00,38.450000,0.038450000,AF,FF
443,444,736728400.00,736741250.00,12850.00,12.850000,0.012850000,FF,FF
444,445,736741250.00,736754150.00,12900.00,12.900000,0.012900000,FF,01
445,446,736754150.00,736767000.00,12850.00,12.850000,0.012850000,01,13
446,447,736767000.00,736779850.00,12850.00,12.850000,0.012850000,13,00
447,448,736779850.00,736792700.00,12850.00,12.850000,0.012850000,00,1C
448,449,736792700.00,736805550.00,12850.00,12.850000,0.012850000,1C,0B
449,450,736805550.00,736818450.00,12900.00,12.900000,0.012900000,0B,00
450,451,736818450.00,736831300.00,12850.00,12.850000,0.012850000,00,00
451,452,736831300.00,736844150.00,12850.00,12.850000,0.012850000,00,99
452,453,736844150.00,736857000.00,12850.00,12.850000,0.012850000,99,04
453,454,736857000.00,736869850.00,12850.00,12.850000,0.012850000,04,2C
454,455,736869850.00,736882750.00,12900.00,12.900000,0.012900000,2C,00
455,456,736882750.00,736895600.00,12850.00,12.850000,0.012850000,00,00
456,457,736895600.00,736908450.00,12850.00,12.850000,0.012850000,00,00
457,458,736908450.00,736921300.00,12850.00,12.850000,0.012850000,00,00
458,459,736921300.00,736934200.00,12900.00,12.900000,0.012900000,00,22
459,460,736934200.00,736947050.00,12850.00,12.850000,0.012850000,22,0B
460,461,736947050.00,736959900.00,12850.00,12.850000,0.012850000,0B,00
461,462,736959900.00,736972750.00,12850.00,12.850000,0.012850000,00,00
462,463,736972750.00,736985600.00,12850.00,12.850000,0.012850000,00,00
463,464,736985600.00,736998450.00,12850.00,12.850000,0.012850000,00,00
464,465,736998450.00,737011350.00,12900.00,12.900000,0.012900000,00,CE
465,466,737011350.00,797462300.00,60450950.00,60450.950000,60.450950000,CE,FF
466,467,797462300.00,797473350.00,11050.00,11.050000,0.011050000,FF,FF
467,468,797473350.00,797484350.00,11000.00,11.000000,0.011000000,FF,01
468,469,797484350.00,797495400.00,11050.00,11.050000,0.011050000,01,04
469,470,797495400.00,797506400.00,11000.00,11.000000,0.011000000,04,02
470,471,797506400.00,797517400.00,11000.00,11.000000,0.011000000,02,38
471,472,797517400.00,797572500.00,55100.00,55.100000,0.055100000,38,11
472,473,797572500.00,797653650.00,81150.00,81.150000,0.081150000,11,AF
473,474,797653650.00,797711350.00,57700.00,57.700000,0.057700000,AF,FF
474,475,797711350.00,797724200.00,12850.00,12.850000,0.012850000,FF,FF
475,476,797724200.00,797737050.00,12850.00,12.850000,0.012850000,FF,01
476,477,797737050.00,797749900.00,12850.00,12.850000,0.012850000,01,13
477,478,797749900.00,797762750.00,12850.00,12.850000,0.012850000,13,00
478,479,797762750.00,797775650.00,12900.00,12.900000,0.012900000,00,20
479,480,797775650.00,797788500.00,12850.00,12.850000,0.012850000,20,0B
480,481,797788500.00,797801350.00,12850.00,12.850000,0.012850000,0B,0A
481,482,797801350.00,797814200.00,12850.00,12.850000,0.012850000,0A,00
482,483,797814200.00,797827050.00,12850.00,12.850000,0.012850000,00,99
483,484,797827050.00,797839950.00,12900.00,12.900000,0.012900000,99,04
484,485,797839950.00,797852800.00,12850.00,12.850000,0.012850000,04,2D
485,486,797852800.00,797865650.00,12850.00,12.850000,0.012850000,2D,00
486,487,797865650.00,797878500.00,12850.00,12.850000,0.012850000,00,00
487,488,797878500.00,797891350.00,12850.00,12.850000,0.012850000,00,00
488,489,797891350.00,797904250.00,12900.00,12.900000,0.012900000,00,00
489,490,797904250.00,797917100.00,12850.00,12.850000,0.012850000,00,22
490,491,797917100.00,797929950.00,12850.00,12.850000,0.012850000,22,0B
491,492,797929950.00,797942800.00,12850.00,12.850000,0.012850000,0B,00
492,493,797942800.00,797955650.00,12850.00,12.850000,0.012850000,00,00
493,494,797955650.00,797968550.00,12900.00,12.900000,0.012900000,00,00
494,495,797968550.00,797981400.00,12850.00,12.850000,0.012850000,00,00
495,496,797981400.00,797994250.00,12850.00,12.850000,0.012850000,00,BF
496,497,797994250.00,821043200.00,23048950.00,23048.950000,23.048950000,BF,00
497,498,821043200.00,821092700.00,49500.00,49.500000,0.049500000,00,0C
498,499,821092700.00,843576450.00,22483750.00,22483.750000,22.483750000,0C,FF
499,500,843576450.00,843587450.00,11000.00,11.000000,0.011000000,FF,FF
500,501,843587450.00,843598450.00,11000.00,11.000000,0.011000000,FF,01
501,502,843598450.00,843610500.00,12050.00,12.050000,0.012050000,01,04
502,503,843610500.00,843621500.00,11000.00,11.000000,0.011000000,04,02
503,504,843621500.00,843632500.00,11000.00,11.000000,0.011000000,02,38
504,505,843632500.00,843643550.00,11050.00,11.050000,0.011050000,38,11
505,506,843643550.00,843721650.00,78100.00,78.100000,0.078100000,11,AF
506,507,843721650.00,843780900.00,59250.00,59.250000,0.059250000,AF,FF
507,508,843780900.00,843793750.00,12850.00,12.850000,0.012850000,FF,FF
508,509,843793750.00,843806600.00,12850.00,12.850000,0.012850000,FF,01
509,510,843806600.00,843819450.00,12850.00,12.850000,0.012850000,01,13
510,511,843819450.00,843832350.00,12900.00,12.900000,0.012900000,13,00
511,512,843832350.00,843845200.00,12850.00,12.850000,0.012850000,00,24
512,513,843845200.00,843858050.00,12850.00,12.850000,0.012850000,24,0B
513,514,843858050.00,843870900.00,12850.00,12.850000,0.012850000,0B,1D
514,515,843870900.00,843883750.00,12850.00,12.850000,0.012850000,1D,00
515,516,843883750.00,843896650.00,12900.00,12.900000,0.012900000,00,95
516,517,843896650.00,843909500.00,12850.00,12.850000,0.012850000,95,04
517,518,843909500.00,843922350.00,12850.00,12.850000,0.012850000,04,2D
518,519,843922350.00,843935200.00,12850.00,12.850000,0.012850000,2D,00
519,520,843935200.00,843948050.00,12850.00,12.850000,0.012850000,00,00
520,521,843948050.00,843960950.00,12900.00,12.900000,0.012900000,00,00
521,522,843960950.00,843973800.00,12850.00,12.850000,0.012850000,00,00
522,523,843973800.00,843986650.00,12850.00,12.850000,0.012850000,00,22
523,524,843986650.00,843999500.00,12850.00,12.850000,0.012850000,22,0B
524,525,843999500.00,844012350.00,12850.00,12.850000,0.012850000,0B,00
525,526,844012350.00,844025200.00,12850.00,12.850000,0.012850000,00,00
526,527,844025200.00,844038100.00,12900.00,12.900000,0.012900000,00,00
527,528,844038100.00,844050950.00,12850.00,12.850000,0.012850000,00,00
528,529,844050950.00,844063800.00,12850.00,12.850000,0.012850000,00,AC
529,530,844063800.00,889893250.00,45829450.00,45829.450000,45.829450000,AC,FF
530,531,889893250.00,889904250.00,11000.00,11.000000,0.011000000,FF,FF
531,532,889904250.00,889915300.00,11050.00,11.050000,0.011050000,FF,01
532,533,889915300.00,889926300.00,11000.00,11.000000,0.011000000,01,04
533,534,889926300.00,889937300.00,11000.00,11.000000,0.011000000,04,02
534,535,889937300.00,889948300.00,11000.00,11.000000,0.011000000,02,38
535,536,889948300.00,889972350.00,24050.00,24.050000,0.024050000,38,11
536,537,889972350.00,890065500.00,93150.00,93.150000,0.093150000,11,AF
537,538,890065500.00,890122450.00,56950.00,56.950000,0.056950000,AF,FF
538,539,890122450.00,890135300.00,12850.00,12.850000,0.012850000,FF,FF
539,540,890135300.00,890148200.00,12900.00,12.900000,0.012900000,FF,01
540,541,890148200.00,890161050.00,12850.00,12.850000,0.012850000,01,13
541,542,890161050.00,890173900.00,12850.00,12.850000,0.012850000,13,00
542,543,890173900.00,890186750.00,12850.00,12.850000,0.012850000,00,24
543,544,890186750.00,890199600.00,12850.00,12.850000,0.012850000,24,0B
544,545,890199600.00,890212500.00,12900.00,12.900000,0.012900000,0B,1D
545,546,890212500.00,890225350.00,12850.00,12.850000,0.012850000,1D,00
546,547,890225350.00,890238200.00,12850.00,12.850000,0.012850000,00,95
547,548,890238200.00,890251050.00,12850.00,12.850000,0.012850000,95,04
548,549,890251050.00,890263950.00,12900.00,12.900000,0.012900000,04,2D
549,550,890263950.00,890276800.00,12850.00,12.850000,0.012850000,2D,00
550,551,890276800.00,890289650.00,12850.00,12.850000,0.012850000,00,00
551,552,890289650.00,890302500.00,12850.00,12.850000,0.012850000,00,00
552,553,890302500.00,890315350.00,12850.00,12.850000,0.012850000,00,00
553,554,890315350.00,890328250.00,12900.00,12.900000,0.012900000,00,22
554,555,890328250.00,890341100.00,12850.00,12.850000,0.012850000,22,0B
555,556,890341100.00,890353950.00,12850.00,12.850000,0.012850000,0B,00
556,557,890353950.00,890366800.00,12850.00,12.850000,0.012850000,00,00
557,558,890366800.00,890379700.00,12900.00,12.900000,0.012900000,00,00
558,559,890379700.00,890392550.00,12850.00,12.850000,0.012850000,00,00
559,560,890392550.00,890405400.00,12850.00,12.850000,0.012850000,00,AC
560,561,890405400.00,935911600.00,45506200.00,45506.200000,45.506200000,AC,FF
561,562,935911600.00,935922650.00,11050.00,11.050000,0.011050000,FF,FF
562,563,935922650.00,935933650.00,11000.00,11.000000,0.011000000,FF,01
563,564,935933650.00,935944650.00,11000.00,11.000000,0.011000000,01,04
564,565,935944650.00,935955650.00,11000.00,11.000000,0.011000000,04,02
565,566,935955650.00,935966700.00,11050.00,11.050000,0.011050000,02,38
566,567,935966700.00,936032800.00,66100.00,66.100000,0.066100000,38,11
567,568,936032800.00,936110950.00,78150.00,78.150000,0.078150000,11,AF
568,569,936110950.00,936148000.00,37050.00,37.050000,0.037050000,AF,FF
569,570,936148000.00,936160850.00,12850.00,12.850000,0.012850000,FF,FF
570,571,936160850.00,936173750.00,12900.00,12.900000,0.012900000,FF,01
571,572,936173750.00,936186600.00,12850.00,12.850000,0.012850000,01,13
572,573,936186600.00,936199450.00,12850.00,12.850000,0.012850000,13,00
573,574,936199450.00,936212300.00,12850.00,12.850000,0.012850000,00,27
574,575,936212300.00,936225150.00,12850.00,12.850000,0.012850000,27,0B
575,576,936225150.00,936238050.00,12900.00,12.900000,0.012900000,0B,34
576,577,936238050.00,936250900.00,12850.00,12.850000,0.012850000,34,00
577,578,936250900.00,936263750.00,12850.00,12.850000,0.012850000,00,8F
578,579,936263750.00,936276600.00,12850.00,12.850000,0.012850000,8F,04
579,580,936276600.00,936289450.00,12850.00,12.850000,0.012850000,04,2D
580,581,936289450.00,936302350.00,12900.00,12.900000,0.012900000,2D,00
581,582,936302350.00,936315200.00,12850.00,12.850000,0.012850000,00,00
582,583,936315200.00,936328050.00,12850.00,12.850000,0.012850000,00,00
583,584,936328050.00,936340900.00,12850.00,12.850000,0.012850000,00,00
584,585,936340900.00,936353750.00,12850.00,12.850000,0.012850000,00,22
585,586,936353750.00,936366600.00,12850.00,12.850000,0.012850000,22,0B
586,587,936366600.00,936379500.00,12900.00,12.900000,0.012900000,0B,00
587,588,936379500.00,936392350.00,12850.00,12.850000,0.012850000,00,00
588,589,936392350.00,936405200.00,12850.00,12.850000,0.012850000,00,00
589,590,936405200.00,936418050.00,12850.00,12.850000,0.012850000,00,00
590,591,936418050.00,936430900.00,12850.00,12.850000,0.012850000,00,98
591,592,936430900.00,998396000.00,61965100.00,61965.100000,61.965100000,98,FF
592,593,998396000.00,998407000.00,11000.00,11.000000,0.011000000,FF,FF
593,594,998407000.00,998418050.00,11050.00,11.050000,0.011050000,FF,01
594,595,998418050.00,998429050.00,11000.00,11.000000,0.011000000,01,04
595,596,998429050.00,998440100.00,11050.00,11.050000,0.011050000,04,02
596,597,998440100.00,998451100.00,11000.00,11.000000,0.011000000,02,38
597,598,998451100.00,998596300.00,145200.00,145.200000,0.145200000,38,11
598,599,998596300.00,998660400.00,64100.00,64.100000,0.064100000,11,AF
599,600,998660400.00,998717200.00,56800.00,56.800000,0.056800000,AF,FF
600,601,998717200.00,998730050.00,12850.00,12.850000,0.012850000,FF,FF
601,602,998730050.00,998742950.00,12900.00,12.900000,0.012900000,FF,01
602,603,998742950.00,998755800.00,12850.00,12.850000,0.012850000,01,13
603,604,998755800.00,998768650.00,12850.00,12.850000,0.012850000,13,00
604,605,998768650.00,998781500.00,12850.00,12.850000,0.012850000,00,2D
605,606,998781500.00,998794350.00,12850.00,12.850000,0.012850000,2D,0B
606,607,998794350.00,998807250.00,12900.00,12.900000,0.012900000,0B,40
607,608,998807250.00,998820100.00,12850.00,12.850000,0.012850000,40,00
608,609,998820100.00,998832950.00,12850.00,12.850000,0.012850000,00,7F
609,610,998832950.00,998845800.00,12850.00,12.850000,0.012850000,7F,04
610,611,998845800.00,998858650.00,12850.00,12.850000,0.012850000,04,2D
611,612,998858650.00,998871500.00,12850.00,12.850000,0.012850000,2D,00
612,613,998871500.00,998884400.00,12900.00,12.900000,0.012900000,00,00
613,614,998884400.00,998897250.00,12850.00,12.850000,0.012850000,00,00
614,615,998897250.00,998910100.00,12850.00,12.850000,0.012850000,00,00
615,616,998910100.00,998922950.00,12850.00,12.850000,0.012850000,00,22
616,617,998922950.00,998935800.00,12850.00,12.850000,0.012850000,22,0B
617,618,998935800.00,998948650.00,12850.00,12.850000,0.012850000,0B,00
618,619,998948650.00,998961550.00,12900.00,12.900000,0.012900000,00,00
619,620,998961550.00,998974400.00,12850.00,12.850000,0.012850000,00,00
620,621,998974400.00,998987250.00,12850.00,12.850000,0.012850000,00,00
621,622,998987250.00,999000100.00,12850.00,12.850000,0.012850000,00,96
