Id,Time[ns],0:UART: RX/TX
312,542893350.00,FF
313,542904300.00,02
314,542915250.00,04
315,542926200.00,02
316,542937200.00,38
317,542983000.00,11
318,543078650.00,AE
319,543135150.00,FF
320,543145000.00,FF
321,543154900.00,02
322,543164800.00,13
323,543174650.00,00
324,543184550.00,02
325,543194450.00,08
326,543204300.00,00
327,543214200.00,80
328,543224100.00,02
329,543233950.00,00
330,543243850.00,78
331,543253700.00,00
332,543263600.00,00
333,543273500.00,00
334,543283350.00,00
335,543293250.00,00
336,543303150.00,08
337,543313000.00,00
338,543322900.00,00
339,543332800.00,00
340,543342650.00,00
341,543352550.00,DE
342,590111100.00,FF
343,590122050.00,FF
344,590133050.00,02
345,590144000.00,04
346,590154950.00,02
347,590165900.00,38
348,590216750.00,11
349,590294500.00,AE
350,590351650.00,FF
351,590361550.00,FF
352,590371450.00,02
353,590381300.00,13
354,590391200.00,00
355,590401050.00,02
356,590410950.00,08
357,590420850.00,00
358,590430700.00,80
359,590440600.00,03
360,590450500.00,00
361,590460350.00,78
362,590470250.00,00
363,590480150.00,00
364,590490000.00,00
365,590499900.00,00
366,590509750.00,00
367,590519650.00,08
368,590529550.00,00
369,590539400.00,00
370,590549300.00,00
371,590559150.00,00
372,590569050.00,DD
373,636190800.00,FF
374,636201750.00,FF
375,636212700.00,02
376,636223650.00,04
377,636234650.00,02
378,636245600.00,38
379,636308350.00,11
380,636430950.00,AE
381,636467000.00,FF
382,636476900.00,FF
383,636486750.00,02
384,636496650.00,13
385,636506500.00,00
386,636516400.00,02
387,636526300.00,08
388,636536150.00,00
389,636546050.00,80
390,636555900.00,04
391,636565800.00,00
392,636575700.00,78
393,636585550.00,00
394,636595450.00,00
395,636605300.00,00
396,636615200.00,00
397,636625100.00,00
398,636634950.00,08
399,636644850.00,00
400,636654750.00,00
401,636664600.00,00
402,636674500.00,00
403,636684400.00,DC
404,666214400.00,00
405,666346050.00,14
406,698291950.00,FF
407,698302900.00,FF
408,698313850.00,02
409,698324800.00,04
410,698335800.00,02
411,698346750.00,38
412,698386600.00,11
413,698469250.00,AE
414,698526450.00,FF
415,698536300.00,FF
416,698546200.00,02
417,698556050.00,13
418,698565950.00,00
419,698575850.00,02
420,698585700.00,08
421,698595600.00,00
422,698605500.00,80
423,698615350.00,05
424,698625250.00,00
425,698635150.00,78
