Id,Time[ns],0:UART: RX/TX
130,234528450.00,38
131,234565550.00,11
132,234632650.00,AF
133,234691100.00,FF
134,234703950.00,FF
135,234716850.00,01
136,234729700.00,13
137,234742550.00,00
138,234755400.00,1C
139,234768250.00,0B
140,234781100.00,00
141,234794000.00,00
142,234806850.00,87
143,234819700.00,04
144,234832550.00,2C
145,234845400.00,00
146,234858250.00,00
147,234871150.00,00
148,234884000.00,00
149,234896850.00,22
150,234909700.00,0B
151,234922550.00,00
152,234935400.00,00
153,234948300.00,00
154,234961150.00,00
155,234974000.00,E0
156,285334450.00,FF
157,285345500.00,FF
158,285356500.00,01
159,285367550.00,04
160,285378550.00,02
161,285389600.00,38
162,285408600.00,11
163,285472700.00,AF
164,285529450.00,FF
165,285542300.00,FF
166,285555150.00,01
167,285568000.00,13
168,285580850.00,00
169,285593750.00,1C
170,285606600.00,0B
171,285619450.00,00
172,285632300.00,00
173,285645150.00,88
174,285659000.00,04
175,285671850.00,2C
176,285684700.00,00
177,285697600.00,00
178,285710450.00,00
179,285723300.00,00
180,285736150.00,22
181,285749000.00,0B
182,285761900.00,00
183,285774750.00,00
184,285787600.00,00
185,285800450.00,00
186,285813300.00,DF
187,335339350.00,FF
188,335350350.00,FF
189,335361400.00,01
190,335372400.00,04
191,335383450.00,02
192,335394450.00,38
193,335424500.00,11
194,335495600.00,AF
195,335534200.00,FF
196,335547050.00,FF
197,335559950.00,01
198,335572800.00,13
199,335585650.00,00
200,335598500.00,1C
201,335611400.00,0B
202,335624250.00,00
203,335637100.00,00
204,335649950.00,8A
205,335662800.00,04
206,335675650.00,2C
207,335688550.00,00
208,335701400.00,00
209,335714250.00,00
210,335727100.00,00
211,335739950.00,22
212,335752850.00,0B
213,335765700.00,00
214,335778550.00,00
215,335791400.00,00
216,335804250.00,00
217,335817100.00,DD
218,385346800.00,FF
219,385357800.00,FF
220,385368850.00,01
221,385379850.00,04
222,385390900.00,02
223,385401900.00,38
224,385443950.00,11
225,385567150.00,AF
226,385624000.00,FF
227,385636900.00,FF
228,385649750.00,01
229,385662600.00,13
230,385675450.00,00
231,385688300.00,1C
232,385701200.00,0B
233,385714050.00,00
234,385726900.00,00
235,385739750.00,8C
236,385752600.00,04
237,385765450.00,2C
238,385778350.00,00
239,385791200.00,00
240,385804050.00,00
241,385816900.00,00
242,385829750.00,22
243,385842650.00,0B
244,385855500.00,00
245,385868350.00,00
246,385881200.00,00
247,385894050.00,00
248,385906900.00,DB
249,435088700.00,FF
250,435099700.00,FF
251,435110700.00,01
252,435121750.00,04
253,435132750.00,02
254,435143800.00,38
255,435165800.00,11
256,435232900.00,AF
257,435289600.00,FF
258,435302500.00,FF
259,435315350.00,01
260,435328200.00,13
261,435341050.00,00
262,435353950.00,1C
263,435366800.00,0B
264,435379650.00,00
265,435392500.00,00
266,435405400.00,8E
267,435418250.00,04
268,435431100.00,2C
269,435443950.00,00
270,435456800.00,00
271,435469700.00,00
272,435482550.00,00
273,435495400.00,22
274,435508250.00,0B
275,435521150.00,00
276,435534000.00,00
277,435546850.00,00
278,435559700.00,00
279,435572600.00,D9
280,484659400.00,FF
281,484670400.00,FF
282,484681400.00,01
283,484692400.00,04
284,484703450.00,02
285,484714450.00,38
286,484738500.00,11
287,484795550.00,AF
288,484852300.00,FF
289,484865150.00,FF
290,484878000.00,01
291,484890850.00,13
292,484903700.00,00
293,484916600.00,1C
294,484929450.00,0B
295,484942300.00,00
296,484955150.00,00
297,484968000.00,90
298,484980900.00,04
299,484993750.00,2C
300,485006600.00,00
301,485019450.00,00
302,485032300.00,00
303,485045200.00,00
304,485058050.00,22
305,485070900.00,0B
306,485083750.00,00
307,485096600.00,00
308,485109450.00,00
309,485122300.00,00
310,485135200.00,D7
311,534706500.00,FF
312,534717500.00,FF
313,534729550.00,01
314,534740550.00,04
315,534751550.00,02
316,534762600.00,38
317,534795650.00,11
318,534873800.00,AF
319,534909900.00,FF
320,534924750.00,FF
321,534937600.00,01
322,534950450.00,13
323,534963300.00,00
324,534976200.00,1C
325,534989050.00,0B
326,535001900.00,00
327,535014750.00,00
328,535027600.00,92
329,535040450.00,04
330,535053350.00,2C
331,535066200.00,00
332,535079050.00,00
333,535091900.00,00
334,535104750.00,00
335,535117650.00,22
336,535130500.00,0B
337,535143350.00,00
338,535156200.00,00
339,535169050.00,00
340,535181900.00,00
341,535194800.00,D5
342,584673100.00,FF
343,584684100.00,FF
344,584695100.00,01
345,584706150.00,04
346,584717150.00,02
347,584728150.00,38
348,584739200.00,11
349,584795300.00,AF
350,584855200.00,FF
351,584868100.00,FF
352,584880950.00,01
353,584893800.00,13
354,584906650.00,00
355,584919500.00,1C
356,584932400.00,0B
357,584945250.00,00
358,584958100.00,00
359,584970950.00,94
360,584983800.00,04
361,584996700.00,2C
362,585009550.00,00
363,585022400.00,00
364,585035250.00,00
365,585048150.00,00
366,585061000.00,22
367,585073850.00,0B
368,585086700.00,00
369,585099550.00,00
370,585112450.00,00
371,585125300.00,00
372,585138150.00,D3
373,642696700.00,FF
374,642707750.00,FF
375,642718750.00,01
376,642729750.00,04
377,642740800.00,02
378,642751800.00,38
379,642773850.00,11
380,642851950.00,AF
381,642910950.00,FF
382,642923800.00,FF
383,642936650.00,01
384,642949500.00,13
385,642962400.00,00
386,642975250.00,1C
387,642988100.00,0B
388,643000950.00,00
389,643013800.00,00
390,643026700.00,95
391,643039550.00,04
392,643052400.00,2C
393,643065250.00,00
394,643078100.00,00
395,643091000.00,00
396,643103850.00,00
397,643116700.00,22
398,643129550.00,0B
399,643142400.00,00
400,643155250.00,00
401,643168150.00,00
402,643181000.00,00
403,643193850.00,D2
404,690434400.00,FF
405,690445450.00,FF
406,690456450.00,01
407,690467450.00,04
408,690478500.00,02
409,690489500.00,38
410,690569650.00,11
411,690646800.00,AF
412,690705600.00,FF
413,690718500.00,FF
414,690731350.00,01
415,690744200.00,13
416,690757050.00,00
417,690769900.00,1C
418,690782750.00,0B
419,690795600.00,00
420,690808500.00,00
421,690821350.00,97
422,690834200.00,04
423,690847050.00,2C
424,690859900.00,00
425,690872750.00,00
426,690885650.00,00
427,690898500.00,00
428,690911350.00,22
429,690924200.00,0B
430,690937050.00,01
431,690949950.00,00
432,690962800.00,00
433,690975650.00,00
434,690988500.00,CF
435,736481600.00,FF
436,736492650.00,FF
437,736503650.00,01
438,736514650.00,04
439,736525700.00,02
440,736536700.00,38
441,736602800.00,11
442,736689950.00,AF
443,736728400.00,FF
444,736741250.00,FF
445,736754150.00,01
446,736767000.00,13
447,736779850.00,00
448,736792700.00,1C
449,736805550.00,0B
450,736818450.00,00
451,736831300.00,00
452,736844150.00,99
453,736857000.00,04
454,736869850.00,2C
455,736882750.00,00
456,736895600.00,00
457,736908450.00,00
458,736921300.00,00
459,736934200.00,22
460,736947050.00,0B
461,736959900.00,00
462,736972750.00,00
463,736985600.00,00
464,736998450.00,00
465,737011350.00,CE
466,797462300.00,FF
467,797473350.00,FF
468,797484350.00,01
469,797495400.00,04
470,797506400.00,02
471,797517400.00,38
472,797572500.00,11
473,797653650.00,AF
474,797711350.00,FF
475,797724200.00,FF
476,797737050.00,01
477,797749900.00,13
478,797762750.00,00
479,797775650.00,20
480,797788500.00,0B
481,797801350.00,0A
482,797814200.00,00
483,797827050.00,99
484,797839950.00,04
485,797852800.00,2D
486,797865650.00,00
487,797878500.00,00
488,797891350.00,00
489,797904250.00,00
490,797917100.00,22
491,797929950.00,0B
492,797942800.00,00
493,797955650.00,00
494,797968550.00,00
495,797981400.00,00
496,797994250.00,BF
497,821043200.00,00
498,821092700.00,0C
499,843576450.00,FF
500,843587450.00,FF
501,843598450.00,01
502,843610500.00,04
503,843621500.00,02
504,843632500.00,38
505,843643550.00,11
506,843721650.00,AF
507,843780900.00,FF
508,843793750.00,FF
509,843806600.00,01
510,843819450.00,13
511,843832350.00,00
512,843845200.00,24
513,843858050.00,0B
514,843870900.00,1D
515,843883750.00,00
516,843896650.00,95
517,843909500.00,04
518,843922350.00,2D
519,843935200.00,00
520,843948050.00,00
521,843960950.00,00
522,843973800.00,00
523,843986650.00,22
524,843999500.00,0B
525,844012350.00,00
526,844025200.00,00
527,844038100.00,00
528,844050950.00,00
529,844063800.00,AC
530,889893250.00,FF
531,889904250.00,FF
532,889915300.00,01
533,889926300.00,04
534,889937300.00,02
535,889948300.00,38
536,889972350.00,11
537,890065500.00,AF
538,890122450.00,FF
539,890135300.00,FF
540,890148200.00,01
541,890161050.00,13
542,890173900.00,00
543,890186750.00,24
544,890199600.00,0B
545,890212500.00,1D
546,890225350.00,00
547,890238200.00,95
548,890251050.00,04
549,890263950.00,2D
550,890276800.00,00
551,890289650.00,00
552,890302500.00,00
553,890315350.00,00
554,890328250.00,22
555,890341100.00,0B
556,890353950.00,00
557,890366800.00,00
558,890379700.00,00
559,890392550.00,00
560,890405400.00,AC
561,935911600.00,FF
562,935922650.00,FF
563,935933650.00,01
564,935944650.00,04
565,935955650.00,02
566,935966700.00,38
567,936032800.00,11
568,936110950.00,AF
569,936148000.00,FF
570,936160850.00,FF
571,936173750.00,01
572,936186600.00,13
573,936199450.00,00
574,936212300.00,27
575,936225150.00,0B
576,936238050.00,34
577,936250900.00,00
578,936263750.00,8F
579,936276600.00,04
580,936289450.00,2D
581,936302350.00,00
582,936315200.00,00
583,936328050.00,00
584,936340900.00,00
585,936353750.00,22
586,936366600.00,0B
587,936379500.00,00
588,936392350.00,00
589,936405200.00,00
590,936418050.00,00
591,936430900.00,98
592,998396000.00,FF
593,998407000.00,FF
594,998418050.00,01
595,998429050.00,04
596,998440100.00,02
597,998451100.00,38
598,998596300.00,11
599,998660400.00,AF
600,998717200.00,FF
601,998730050.00,FF
602,998742950.00,01
603,998755800.00,13
604,998768650.00,00
605,998781500.00,2D
606,998794350.00,0B
607,998807250.00,40
608,998820100.00,00
609,998832950.00,7F
610,998845800.00,04
611,998858650.00,2D
612,998871500.00,00
613,998884400.00,00
614,998897250.00,00
615,998910100.00,00
616,998922950.00,22
617,998935800.00,0B
618,998948650.00,00
619,998961550.00,00
620,998974400.00,00
621,998987250.00,00
622,999000100.00,96
