Id,Time[ns],0:UART: RX/TX
312,524522400.00,FF
313,524533350.00,FF
314,524544300.00,02
315,524555250.00,04
316,524566200.00,02
317,524577200.00,38
318,524689800.00,11
319,524825300.00,AE
320,524881500.00,FF
321,524894350.00,FF
322,524907200.00,02
323,524920000.00,13
324,524932850.00,00
325,524945700.00,00
326,524958550.00,00
327,524971350.00,00
328,524984200.00,80
329,524997050.00,1F
330,525009900.00,04
331,525022700.00,78
332,525035550.00,00
333,525048400.00,00
334,525061250.00,00
335,525074050.00,00
336,525086900.00,01
337,525099750.00,00
338,525112600.00,00
339,525125400.00,00
340,525138250.00,00
341,525151100.00,00
342,525163950.00,CE
343,574519200.00,FF
344,574530200.00,FF
345,574541150.00,02
346,574552100.00,04
347,574563100.00,02
348,574574050.00,38
349,574703600.00,11
350,574825200.00,AE
351,574881700.00,FF
352,574894500.00,FF
353,574907350.00,02
354,574920200.00,13
355,574933050.00,00
356,574945850.00,00
357,574958700.00,00
358,574971550.00,00
359,574984400.00,80
360,574997250.00,1F
361,575010050.00,04
362,575022900.00,78
363,575035750.00,00
364,575048600.00,00
365,575061400.00,00
366,575074250.00,00
367,575087100.00,01
368,575099950.00,00
369,575112750.00,00
370,575125600.00,00
371,575138450.00,00
372,575151300.00,00
373,575164100.00,CE
374,624340000.00,FF
375,624350950.00,FF
376,624361900.00,02
377,624372850.00,04
378,624383850.00,02
379,624394800.00,38
380,624510350.00,11
381,624637950.00,AE
382,624696350.00,FF
383,624709150.00,FF
384,624722000.00,02
385,624734850.00,13
386,624747650.00,00
387,624760500.00,00
388,624773350.00,00
389,624786200.00,00
390,624799000.00,80
391,624811850.00,1F
392,624824700.00,04
393,624837550.00,78
394,624850350.00,00
395,624863200.00,00
396,624876050.00,00
397,624888900.00,00
398,624901700.00,01
399,624915550.00,00
400,624928400.00,00
401,624941200.00,00
402,624954050.00,00
403,624966900.00,00
404,624979750.00,CE
405,674156050.00,FF
406,674167000.00,FF
407,674177950.00,02
408,674188900.00,04
409,674199900.00,02
410,674210850.00,38
411,674294500.00,11
412,674421050.00,AE
413,674457200.00,FF
414,674470050.00,FF
415,674482900.00,02
416,674495700.00,13
417,674508550.00,00
418,674521400.00,00
419,674534250.00,00
420,674547050.00,00
421,674559900.00,80
422,674572750.00,1F
423,674585600.00,04
424,674598450.00,78
425,674611250.00,00
426,674624100.00,00
427,674636950.00,00
428,674649800.00,00
429,674662650.00,01
430,674675450.00,00
431,674688300.00,00
432,674701150.00,00
433,674714000.00,00
434,674726800.00,00
435,674739650.00,CE
436,724140550.00,FF
437,724151500.00,FF
438,724162450.00,02
439,724173400.00,04
440,724184400.00,02
441,724195350.00,38
442,724289000.00,11
443,724393600.00,AE
444,724450950.00,FF
445,724463750.00,FF
446,724476600.00,02
447,724489450.00,13
448,724502300.00,00
449,724515100.00,00
450,724527950.00,00
451,724540800.00,00
452,724553650.00,80
453,724566450.00,1F
454,724579300.00,04
455,724592150.00,78
456,724605000.00,00
457,724617850.00,00
458,724630650.00,00
459,724643500.00,00
460,724656350.00,01
461,724669200.00,00
462,724682050.00,00
463,724694850.00,00
464,724707700.00,00
465,724720550.00,00
466,724733400.00,CE
467,774381950.00,FF
468,774392900.00,FF
469,774403850.00,02
470,774414800.00,04
471,774425800.00,02
472,774436750.00,38
473,774514450.00,11
474,774635050.00,AE
475,774692600.00,FF
476,774705450.00,FF
477,774718300.00,02
478,774731100.00,13
479,774743950.00,00
480,774756800.00,00
481,774769650.00,00
482,774782450.00,00
483,774795300.00,80
484,774808150.00,1F
485,774821000.00,04
486,774833850.00,78
487,774846650.00,00
488,774859500.00,00
489,774872350.00,00
490,774885200.00,00
491,774898000.00,01
492,774910850.00,00
493,774923700.00,00
494,774936550.00,00
495,774949350.00,00
496,774962200.00,00
497,774975050.00,CE
498,823867900.00,FF
499,823878850.00,FF
500,823889800.00,02
501,823900750.00,04
502,823911750.00,02
503,823922700.00,38
504,824022300.00,11
505,824132950.00,AE
506,824189900.00,FF
507,824202750.00,FF
508,824215600.00,02
509,824228450.00,13
510,824241300.00,00
511,824254100.00,00
512,824266950.00,00
513,824279800.00,00
514,824292650.00,80
515,824305500.00,1F
516,824318300.00,04
517,824331150.00,78
518,824344000.00,00
519,824356850.00,00
520,824369700.00,00
521,824382500.00,00
522,824395350.00,01
523,824408200.00,00
524,824421050.00,00
525,824433900.00,00
526,824446700.00,00
527,824459550.00,00
528,824472400.00,CE
529,874519200.00,FF
530,874530150.00,FF
531,874541150.00,02
532,874552100.00,04
533,874563050.00,02
534,874574000.00,38
535,874689600.00,11
536,874801300.00,AE
537,874838500.00,FF
538,874851350.00,FF
539,874864200.00,02
540,874877050.00,13
541,874889850.00,00
542,874902700.00,00
543,874915550.00,00
544,874928400.00,00
545,874941200.00,80
546,874954050.00,1F
547,874966900.00,04
548,874979750.00,78
549,874992550.00,00
550,875005400.00,00
551,875018250.00,00
552,875031100.00,00
553,875043900.00,01
554,875056750.00,00
555,875069600.00,00
556,875082450.00,00
557,875095250.00,00
558,875108100.00,00
559,875120950.00,CE
560,924427350.00,FF
561,924438300.00,FF
562,924449250.00,02
563,924460200.00,04
564,924471150.00,02
565,924482100.00,38
566,924624550.00,11
567,924759000.00,AE
568,924816850.00,FF
569,924829700.00,FF
570,924842550.00,02
571,924855400.00,13
572,924868200.00,00
573,924881050.00,00
574,924893900.00,00
575,924906750.00,00
576,924919550.00,80
577,924932400.00,1F
578,924945250.00,04
579,924958100.00,78
580,924970950.00,00
581,924983750.00,00
582,924996600.00,00
583,925009450.00,00
584,925022300.00,01
585,925035100.00,00
586,925047950.00,00
587,925060800.00,00
588,925073650.00,00
589,925086450.00,00
590,925099300.00,CE
591,974738600.00,FF
592,974749550.00,FF
593,974760500.00,02
594,974771450.00,04
595,974782450.00,02
596,974793400.00,38
597,974883100.00,11
598,974992750.00,AE
599,975049300.00,FF
600,975062150.00,FF
601,975075000.00,02
602,975087850.00,13
603,975100650.00,00
604,975113500.00,00
605,975126350.00,00
606,975139200.00,00
607,975152000.00,80
608,975164850.00,1F
609,975177700.00,04
610,975190550.00,78
611,975203350.00,00
612,975216200.00,00
613,975229050.00,00
614,975241900.00,00
615,975254700.00,01
616,975267550.00,00
617,975280400.00,00
618,975293250.00,00
619,975306050.00,00
620,975318900.00,00
621,975331750.00,CE
